city,top_k_units,event_id_a,event_id_b,jaccard,intersection_count,union_count
San Antonio,10,500,507,1,10,10
San Antonio,10,500,508,1,10,10
San Antonio,10,500,509,1,10,10
San Antonio,10,501,502,1,10,10
San Antonio,10,501,503,1,10,10
San Antonio,10,501,504,1,10,10
San Antonio,10,501,505,1,10,10
San Antonio,10,501,506,0.7,7,10
San Antonio,10,501,507,1,10,10
San Antonio,10,501,508,1,10,10
San Antonio,10,501,509,1,10,10
San Antonio,10,502,503,1,10,10
San Antonio,10,502,504,1,10,10
San Antonio,10,502,505,1,10,10
San Antonio,10,502,506,0.7,7,10
San Antonio,10,502,507,1,10,10
San Antonio,10,502,508,1,10,10
San Antonio,10,502,509,1,10,10
San Antonio,10,503,504,1,10,10
San Antonio,10,503,505,1,10,10
San Antonio,10,503,506,0.7,7,10
San Antonio,10,503,507,1,10,10
San Antonio,10,503,508,1,10,10
San Antonio,10,503,509,1,10,10
San Antonio,10,504,505,1,10,10
San Antonio,10,504,506,0.7,7,10
San Antonio,10,504,507,1,10,10
San Antonio,10,504,508,1,10,10
San Antonio,10,504,509,1,10,10
San Antonio,10,505,506,0.7,7,10
San Antonio,10,505,507,1,10,10
San Antonio,10,505,508,1,10,10
San Antonio,10,505,509,1,10,10
San Antonio,10,506,507,0.7,7,10
San Antonio,10,506,508,0.7,7,10
San Antonio,10,506,509,0.7,7,10
San Antonio,10,507,508,1,10,10
San Antonio,10,507,509,1,10,10
San Antonio,10,508,509,1,10,10
San Antonio,20,491,492,1,20,20
San Antonio,20,491,493,1,20,20
San Antonio,20,491,494,1,20,20
San Antonio,20,491,495,0.9047619048,19,21
San Antonio,20,491,496,1,20,20
San Antonio,20,491,497,1,20,20
San Antonio,20,491,498,1,20,20
San Antonio,20,491,499,0.7272727273,16,22
San Antonio,20,491,500,1,20,20
San Antonio,20,491,501,1,20,20
San Antonio,20,491,502,1,20,20
San Antonio,20,491,503,1,20,20
San Antonio,20,491,504,1,20,20
San Antonio,20,491,505,1,20,20
San Antonio,20,491,506,0.35,7,20
San Antonio,20,491,507,1,20,20
San Antonio,20,491,508,1,20,20
San Antonio,20,491,509,1,20,20
San Antonio,20,492,493,1,20,20
San Antonio,20,492,494,1,20,20
San Antonio,20,492,495,0.9047619048,19,21
San Antonio,20,492,496,1,20,20
San Antonio,20,492,497,1,20,20
San Antonio,20,492,498,1,20,20
San Antonio,20,492,499,0.7272727273,16,22
San Antonio,20,492,500,1,20,20
San Antonio,20,492,501,1,20,20
San Antonio,20,492,502,1,20,20
San Antonio,20,492,503,1,20,20
San Antonio,20,492,504,1,20,20
San Antonio,20,492,505,1,20,20
San Antonio,20,492,506,0.35,7,20
San Antonio,20,492,507,1,20,20
San Antonio,20,492,508,1,20,20
San Antonio,20,492,509,1,20,20
San Antonio,20,493,494,1,20,20
San Antonio,20,493,495,0.9047619048,19,21
San Antonio,20,493,496,1,20,20
San Antonio,20,493,497,1,20,20
San Antonio,20,493,498,1,20,20
San Antonio,20,493,499,0.7272727273,16,22
San Antonio,20,493,500,1,20,20
San Antonio,20,493,501,1,20,20
San Antonio,20,493,502,1,20,20
San Antonio,20,493,503,1,20,20
San Antonio,20,493,504,1,20,20
San Antonio,20,493,505,1,20,20
San Antonio,20,493,506,0.35,7,20
San Antonio,20,493,507,1,20,20
San Antonio,20,493,508,1,20,20
San Antonio,20,493,509,1,20,20
San Antonio,20,494,495,0.9047619048,19,21
San Antonio,20,494,496,1,20,20
San Antonio,20,494,497,1,20,20
San Antonio,20,494,498,1,20,20
San Antonio,20,494,499,0.7272727273,16,22
San Antonio,20,494,500,1,20,20
San Antonio,20,494,501,1,20,20
San Antonio,20,494,502,1,20,20
San Antonio,20,494,503,1,20,20
San Antonio,20,494,504,1,20,20
San Antonio,20,494,505,1,20,20
San Antonio,20,494,506,0.35,7,20
San Antonio,20,494,507,1,20,20
San Antonio,20,494,508,1,20,20
San Antonio,20,494,509,1,20,20
San Antonio,20,495,496,0.9047619048,19,21
San Antonio,20,495,497,0.9047619048,19,21
San Antonio,20,495,498,0.9047619048,19,21
San Antonio,20,495,499,0.7272727273,16,22
San Antonio,20,495,500,0.9047619048,19,21
San Antonio,20,495,501,0.9047619048,19,21
San Antonio,20,495,502,0.9047619048,19,21
San Antonio,20,495,503,0.9047619048,19,21
San Antonio,20,495,504,0.9047619048,19,21
San Antonio,20,495,505,0.9047619048,19,21
San Antonio,20,495,506,0.35,7,20
San Antonio,20,495,507,0.9047619048,19,21
San Antonio,20,495,508,0.9047619048,19,21
San Antonio,20,495,509,0.9047619048,19,21
San Antonio,20,496,497,1,20,20
San Antonio,20,496,498,1,20,20
San Antonio,20,496,499,0.7272727273,16,22
San Antonio,20,496,500,1,20,20
San Antonio,20,496,501,1,20,20
San Antonio,20,496,502,1,20,20
San Antonio,20,496,503,1,20,20
San Antonio,20,496,504,1,20,20
San Antonio,20,496,505,1,20,20
San Antonio,20,496,506,0.35,7,20
San Antonio,20,496,507,1,20,20
San Antonio,20,496,508,1,20,20
San Antonio,20,496,509,1,20,20
San Antonio,20,497,498,1,20,20
San Antonio,20,497,499,0.7272727273,16,22
San Antonio,20,497,500,1,20,20
San Antonio,20,497,501,1,20,20
San Antonio,20,497,502,1,20,20
San Antonio,20,497,503,1,20,20
San Antonio,20,497,504,1,20,20
San Antonio,20,497,505,1,20,20
San Antonio,20,497,506,0.35,7,20
San Antonio,20,497,507,1,20,20
San Antonio,20,497,508,1,20,20
San Antonio,20,497,509,1,20,20
San Antonio,20,498,499,0.7272727273,16,22
San Antonio,20,498,500,1,20,20
San Antonio,20,498,501,1,20,20
San Antonio,20,498,502,1,20,20
San Antonio,20,498,503,1,20,20
San Antonio,20,498,504,1,20,20
San Antonio,20,498,505,1,20,20
San Antonio,20,498,506,0.35,7,20
San Antonio,20,498,507,1,20,20
San Antonio,20,498,508,1,20,20
San Antonio,20,498,509,1,20,20
San Antonio,20,499,500,0.7272727273,16,22
San Antonio,20,499,501,0.7272727273,16,22
San Antonio,20,499,502,0.7272727273,16,22
San Antonio,20,499,503,0.7272727273,16,22
San Antonio,20,499,504,0.7272727273,16,22
San Antonio,20,499,505,0.7272727273,16,22
San Antonio,20,499,506,0.3888888889,7,18
San Antonio,20,499,507,0.7272727273,16,22
San Antonio,20,499,508,0.7272727273,16,22
San Antonio,20,499,509,0.7272727273,16,22
San Antonio,20,500,501,1,20,20
San Antonio,20,500,502,1,20,20
San Antonio,20,500,503,1,20,20
San Antonio,20,500,504,1,20,20
San Antonio,20,500,505,1,20,20
San Antonio,20,500,506,0.35,7,20
San Antonio,20,500,507,1,20,20
San Antonio,20,500,508,1,20,20
San Antonio,20,500,509,1,20,20
San Antonio,20,501,502,1,20,20
San Antonio,20,501,503,1,20,20
San Antonio,20,501,504,1,20,20
San Antonio,20,501,505,1,20,20
San Antonio,20,501,506,0.35,7,20
San Antonio,20,501,507,1,20,20
San Antonio,20,501,508,1,20,20
San Antonio,20,501,509,1,20,20
San Antonio,20,502,503,1,20,20
San Antonio,20,502,504,1,20,20
San Antonio,20,502,505,1,20,20
San Antonio,20,502,506,0.35,7,20
San Antonio,20,502,507,1,20,20
San Antonio,20,502,508,1,20,20
San Antonio,20,502,509,1,20,20
San Antonio,20,503,504,1,20,20
San Antonio,20,503,505,1,20,20
San Antonio,20,503,506,0.35,7,20
San Antonio,20,503,507,1,20,20
San Antonio,20,503,508,1,20,20
San Antonio,20,503,509,1,20,20
San Antonio,20,504,505,1,20,20
San Antonio,20,504,506,0.35,7,20
San Antonio,20,504,507,1,20,20
San Antonio,20,504,508,1,20,20
San Antonio,20,504,509,1,20,20
San Antonio,20,505,506,0.35,7,20
San Antonio,20,505,507,1,20,20
San Antonio,20,505,508,1,20,20
San Antonio,20,505,509,1,20,20
San Antonio,20,506,507,0.35,7,20
San Antonio,20,506,508,0.35,7,20
San Antonio,20,506,509,0.35,7,20
San Antonio,20,507,508,1,20,20
San Antonio,20,507,509,1,20,20
San Antonio,20,508,509,1,20,20
